,Unnamed: 0,DEPTH,DEN,GR,PHIE_D,PHIT_D,VP,VS,VSH_GR
278,4158,1819.75,2.2050099999999997,25.754070000000002,0.2592392,0.2781188,3.4159599999999997,1.6957,0.12082960000000001
279,4159,1819.875,2.20644,25.39165,0.2588492,0.277225,3.4085300000000003,1.69557,0.11760539999999998
280,4160,1820.0,2.2078599999999997,25.02923,0.2584619,0.2763375,3.4011400000000003,1.69544,0.1144042
281,4161,1820.125,2.20897,26.277359999999998,0.2560303,0.2756437,3.3788,1.693,0.125526
282,4162,1820.25,2.20439,28.77457,0.25528429999999996,0.2785062,3.3500699999999997,1.6889900000000002,0.1486205
283,4163,1820.375,2.20242,23.00452,0.26459109999999997,0.2797375,3.28135,1.6773900000000002,0.09693716
284,4164,1820.5,2.19665,24.38496,0.2663485,0.28334380000000003,3.24991,1.66179,0.10877
285,4165,1820.625,2.19088,25.7654,0.26805450000000003,0.28695,3.21907,1.6464900000000002,0.1209308
286,4166,1820.75,2.17353,24.1548,0.28111020000000003,0.2977937,3.16574,1.63537,0.10677460000000001
287,4167,1820.875,2.1682900000000003,24.607020000000002,0.28377140000000006,0.3010688,3.14702,1.62784,0.1107038
288,4168,1821.0,2.1654299999999997,26.88165,0.2823859,0.30285619999999996,3.11781,1.62206,0.1310103
289,4169,1821.125,2.16772,27.030179999999998,0.28074240000000006,0.301425,3.31543,1.6143,0.1323683
290,4170,1821.25,2.1659,26.4565,0.2826961,0.3025625,3.3213,1.61074,0.127145
291,4171,1821.375,2.1640900000000003,25.882820000000002,0.2846344,0.3036938,3.3271900000000003,1.60719,0.12198060000000001
292,4172,1821.5,2.16541,26.215790000000002,0.2833421,0.3028688,3.2981300000000005,1.59732,0.12497089999999998
293,4173,1821.625,2.1644400000000004,26.36627,0.2837362,0.3034751,3.1406400000000003,1.5887799999999999,0.1263288
294,4174,1821.75,2.15979,25.83193,0.2873929,0.3063813,3.1678,1.5878299999999999,0.12152529999999999
295,4175,1821.875,2.16092,25.76031,0.2867868,0.3056751,3.16605,1.58433,0.1208853
296,4176,1822.0,2.16205,25.68869,0.2861803,0.3049688,3.16431,1.58085,0.1202463
297,4177,1822.125,2.16403,27.57,0.28227220000000003,0.3037312,3.16846,1.57874,0.13733789999999998
298,4178,1822.25,2.16721,25.7679,0.2828448,0.3017437,3.16382,1.58,0.1209531
299,4179,1822.375,2.1694299999999997,25.73706,0.28150040000000004,0.3003563,3.16276,1.5801399999999999,0.1206778
300,4180,1822.5,2.17265,25.03215,0.28046409999999994,0.2983437,3.1657900000000003,1.5801399999999999,0.1144299
301,4181,1822.625,2.17584,24.38495,0.27935479999999996,0.29635009999999995,3.16986,1.57979,0.10876989999999999
302,4182,1822.75,2.17903,23.73775,0.2782341,0.2943563,3.17394,1.57944,0.103182
303,4183,1822.875,2.1773,24.4566,0.2783449,0.2954375,3.1717,1.58132,0.109393
304,4184,1823.0,2.17235,25.07084,0.2805984,0.2985313,3.1578,1.58061,0.11477060000000001
305,4185,1823.125,2.16577,26.19343,0.2831485,0.3026437,3.15587,1.57942,0.12476949999999999
306,4186,1823.25,2.16486,26.29348,0.2835764,0.3032125,3.1475,1.58287,0.1256715
307,4187,1823.375,2.16394,26.39354,0.28401020000000005,0.3037876,3.13917,1.58633,0.1265753
308,4188,1823.5,2.16453,27.20235,0.2824894,0.3034188,3.1389,1.58051,0.1339476
309,4189,1823.625,2.16085,25.04234,0.287825,0.3057187,3.12975,1.58154,0.11451960000000001
310,4190,1823.75,2.15817,26.00536,0.2881627,0.3073938,3.11975,1.61479,0.1230788
311,4191,1823.875,2.1564900000000002,25.52049,0.2898892,0.3084437,3.10823,1.6139299999999999,0.11874900000000001
312,4192,1824.0,2.1553,25.51168,0.2906453,0.30918759999999995,3.09783,1.6154,0.11867069999999999
313,4193,1824.125,2.1541099999999997,25.50287,0.2914012,0.3099313,3.0875,1.61687,0.1185924
314,4194,1824.25,2.1604900000000002,23.58876,0.29002100000000003,0.3059438,3.0883599999999998,1.61194,0.1019057
315,4195,1824.375,2.15951,25.19975,0.28844580000000003,0.3065563,3.08989,1.6243100000000001,0.11590750000000001
316,4196,1824.5,2.15797,24.34617,0.2905761,0.30751880000000004,3.08473,1.62438,0.10843310000000002
317,4197,1824.625,2.1595,26.18147,0.2870842,0.30656259999999996,3.08215,1.63399,0.12466179999999999
318,4198,1824.75,2.16194,25.84006,0.28603779999999995,0.3050375,3.08012,1.6385599999999998,0.121598
319,4199,1824.875,2.16438,25.498639999999998,0.28498829999999997,0.3035125,3.0781,1.64315,0.1185548
320,4200,1825.0,2.17235,25.95579,0.2793697,0.2985313,3.08302,1.6431099999999998,0.12263419999999998
